tripID,startTime,duration,startStationId,endStationId,mileStoneTimes
7364,8/31/13 18:35,1655,60,50,"['08/31/13 18:35:00', '08/31/13 18:36:00', '08/31/13 18:36:50', '08/31/13 18:37:50', '08/31/13 18:38:40', '08/31/13 18:39:40', '08/31/13 18:40:30', '08/31/13 18:41:30', '08/31/13 18:42:20', '08/31/13 18:43:20', '08/31/13 18:44:10', '08/31/13 18:45:10', '08/31/13 18:46:00', '08/31/13 18:47:00', '08/31/13 18:47:50', '08/31/13 18:48:50', '08/31/13 18:49:40', '08/31/13 18:50:40', '08/31/13 18:51:30', '08/31/13 18:52:30', '08/31/13 18:53:20', '08/31/13 18:54:20', '08/31/13 18:55:10', '08/31/13 18:56:10', '08/31/13 18:57:00', '08/31/13 18:58:00', '08/31/13 18:58:50', '08/31/13 18:59:50', '08/31/13 19:00:40', '08/31/13 19:01:40']"
7372,8/31/13 18:42,262,62,77,"['08/31/13 18:42:00', '08/31/13 18:42:20', '08/31/13 18:42:30', '08/31/13 18:42:50', '08/31/13 18:43:10', '08/31/13 18:43:20', '08/31/13 18:43:40', '08/31/13 18:43:50', '08/31/13 18:44:10', '08/31/13 18:44:30', '08/31/13 18:44:40', '08/31/13 18:45:00', '08/31/13 18:45:20', '08/31/13 18:45:30', '08/31/13 18:45:50', '08/31/13 18:46:10']"
7374,8/31/13 18:46,1655,60,74,"['08/31/13 18:46:00', '08/31/13 18:46:50', '08/31/13 18:47:50', '08/31/13 18:48:40', '08/31/13 18:49:30', '08/31/13 18:50:30', '08/31/13 18:51:20', '08/31/13 18:52:10', '08/31/13 18:53:10', '08/31/13 18:54:00', '08/31/13 18:54:50', '08/31/13 18:55:50', '08/31/13 18:56:40', '08/31/13 18:57:30', '08/31/13 18:58:30', '08/31/13 18:59:20', '08/31/13 19:00:10', '08/31/13 19:01:10', '08/31/13 19:02:00', '08/31/13 19:02:50', '08/31/13 19:03:50', '08/31/13 19:04:40', '08/31/13 19:05:30', '08/31/13 19:06:30', '08/31/13 19:07:20', '08/31/13 19:08:10', '08/31/13 19:09:10', '08/31/13 19:10:00', '08/31/13 19:10:50', '08/31/13 19:11:50', '08/31/13 19:12:40']"
7377,8/31/13 18:49,1429,60,74,"['08/31/13 18:49:00', '08/31/13 18:49:50', '08/31/13 18:50:30', '08/31/13 18:51:20', '08/31/13 18:52:00', '08/31/13 18:52:50', '08/31/13 18:53:40', '08/31/13 18:54:20', '08/31/13 18:55:10', '08/31/13 18:55:50', '08/31/13 18:56:40', '08/31/13 18:57:30', '08/31/13 18:58:10', '08/31/13 18:59:00', '08/31/13 18:59:50', '08/31/13 19:00:30', '08/31/13 19:01:20', '08/31/13 19:02:00', '08/31/13 19:02:50', '08/31/13 19:03:40', '08/31/13 19:04:20', '08/31/13 19:05:10', '08/31/13 19:05:50', '08/31/13 19:06:40', '08/31/13 19:07:30', '08/31/13 19:08:10', '08/31/13 19:09:00', '08/31/13 19:09:40', '08/31/13 19:10:30', '08/31/13 19:11:20', '08/31/13 19:12:00']"
7383,8/31/13 18:59,1038,50,60,"['08/31/13 18:59:00', '08/31/13 18:59:30', '08/31/13 19:00:10', '08/31/13 19:00:40', '08/31/13 19:01:20', '08/31/13 19:01:50', '08/31/13 19:02:30', '08/31/13 19:03:00', '08/31/13 19:03:40', '08/31/13 19:04:10', '08/31/13 19:04:50', '08/31/13 19:05:20', '08/31/13 19:06:00', '08/31/13 19:06:30', '08/31/13 19:07:00', '08/31/13 19:07:40', '08/31/13 19:08:10', '08/31/13 19:08:50', '08/31/13 19:09:20', '08/31/13 19:10:00', '08/31/13 19:10:30', '08/31/13 19:11:10', '08/31/13 19:11:40', '08/31/13 19:12:20', '08/31/13 19:12:50', '08/31/13 19:13:30', '08/31/13 19:14:00', '08/31/13 19:14:30', '08/31/13 19:15:10', '08/31/13 19:15:40']"
7411,8/31/13 20:16,1211,70,50,"['08/31/13 20:16:00', '08/31/13 20:16:20', '08/31/13 20:16:50', '08/31/13 20:17:10', '08/31/13 20:17:30', '08/31/13 20:17:50', '08/31/13 20:18:20', '08/31/13 20:18:40', '08/31/13 20:19:00', '08/31/13 20:19:30', '08/31/13 20:19:50', '08/31/13 20:20:10', '08/31/13 20:20:30', '08/31/13 20:21:00', '08/31/13 20:21:20', '08/31/13 20:21:40', '08/31/13 20:22:10', '08/31/13 20:22:30', '08/31/13 20:22:50', '08/31/13 20:23:10', '08/31/13 20:23:40', '08/31/13 20:24:00', '08/31/13 20:24:20', '08/31/13 20:24:50', '08/31/13 20:25:10', '08/31/13 20:25:30', '08/31/13 20:25:50', '08/31/13 20:26:20', '08/31/13 20:26:40', '08/31/13 20:27:00', '08/31/13 20:27:30', '08/31/13 20:27:50', '08/31/13 20:28:10', '08/31/13 20:28:30', '08/31/13 20:29:00', '08/31/13 20:29:20', '08/31/13 20:29:40', '08/31/13 20:30:10', '08/31/13 20:30:30', '08/31/13 20:30:50', '08/31/13 20:31:10', '08/31/13 20:31:40', '08/31/13 20:32:00', '08/31/13 20:32:20', '08/31/13 20:32:50', '08/31/13 20:33:10', '08/31/13 20:33:30', '08/31/13 20:33:50', '08/31/13 20:34:20', '08/31/13 20:34:40', '08/31/13 20:35:00', '08/31/13 20:35:30', '08/31/13 20:35:50']"
7418,8/31/13 20:53,446,73,77,"['08/31/13 20:53:00', '08/31/13 20:53:10', '08/31/13 20:53:30', '08/31/13 20:53:40', '08/31/13 20:53:50', '08/31/13 20:54:00', '08/31/13 20:54:20', '08/31/13 20:54:30', '08/31/13 20:54:40', '08/31/13 20:54:50', '08/31/13 20:55:10', '08/31/13 20:55:20', '08/31/13 20:55:30', '08/31/13 20:55:50', '08/31/13 20:56:00', '08/31/13 20:56:10', '08/31/13 20:56:20', '08/31/13 20:56:40', '08/31/13 20:56:50', '08/31/13 20:57:00', '08/31/13 20:57:10', '08/31/13 20:57:30', '08/31/13 20:57:40', '08/31/13 20:57:50', '08/31/13 20:58:10', '08/31/13 20:58:20', '08/31/13 20:58:30', '08/31/13 20:58:40', '08/31/13 20:59:00', '08/31/13 20:59:10', '08/31/13 20:59:20', '08/31/13 20:59:40', '08/31/13 20:59:50', '08/31/13 21:00:00', '08/31/13 21:00:10']"
7417,8/31/13 20:53,472,73,77,"['08/31/13 20:53:00', '08/31/13 20:53:10', '08/31/13 20:53:30', '08/31/13 20:53:40', '08/31/13 20:53:50', '08/31/13 20:54:10', '08/31/13 20:54:20', '08/31/13 20:54:30', '08/31/13 20:54:50', '08/31/13 20:55:00', '08/31/13 20:55:10', '08/31/13 20:55:30', '08/31/13 20:55:40', '08/31/13 20:56:00', '08/31/13 20:56:10', '08/31/13 20:56:20', '08/31/13 20:56:40', '08/31/13 20:56:50', '08/31/13 20:57:00', '08/31/13 20:57:20', '08/31/13 20:57:30', '08/31/13 20:57:40', '08/31/13 20:58:00', '08/31/13 20:58:10', '08/31/13 20:58:20', '08/31/13 20:58:40', '08/31/13 20:58:50', '08/31/13 20:59:00', '08/31/13 20:59:20', '08/31/13 20:59:30', '08/31/13 20:59:40', '08/31/13 21:00:00', '08/31/13 21:00:10', '08/31/13 21:00:30', '08/31/13 21:00:40']"
7429,8/31/13 21:48,659,50,61,"['08/31/13 21:48:00', '08/31/13 21:48:10', '08/31/13 21:48:30', '08/31/13 21:48:40', '08/31/13 21:49:00', '08/31/13 21:49:10', '08/31/13 21:49:30', '08/31/13 21:49:40', '08/31/13 21:49:50', '08/31/13 21:50:10', '08/31/13 21:50:20', '08/31/13 21:50:40', '08/31/13 21:50:50', '08/31/13 21:51:10', '08/31/13 21:51:20', '08/31/13 21:51:30', '08/31/13 21:51:50', '08/31/13 21:52:00', '08/31/13 21:52:20', '08/31/13 21:52:30', '08/31/13 21:52:50', '08/31/13 21:53:00', '08/31/13 21:53:20', '08/31/13 21:53:30', '08/31/13 21:53:40', '08/31/13 21:54:00', '08/31/13 21:54:10', '08/31/13 21:54:30', '08/31/13 21:54:40', '08/31/13 21:55:00', '08/31/13 21:55:10', '08/31/13 21:55:20', '08/31/13 21:55:40', '08/31/13 21:55:50', '08/31/13 21:56:10', '08/31/13 21:56:20', '08/31/13 21:56:40', '08/31/13 21:56:50', '08/31/13 21:57:00', '08/31/13 21:57:20', '08/31/13 21:57:30', '08/31/13 21:57:50', '08/31/13 21:58:00', '08/31/13 21:58:20', '08/31/13 21:58:30', '08/31/13 21:58:40']"
7428,8/31/13 21:48,673,50,61,"['08/31/13 21:48:00', '08/31/13 21:48:10', '08/31/13 21:48:30', '08/31/13 21:48:40', '08/31/13 21:49:00', '08/31/13 21:49:10', '08/31/13 21:49:30', '08/31/13 21:49:40', '08/31/13 21:50:00', '08/31/13 21:50:10', '08/31/13 21:50:30', '08/31/13 21:50:40', '08/31/13 21:51:00', '08/31/13 21:51:10', '08/31/13 21:51:20', '08/31/13 21:51:40', '08/31/13 21:51:50', '08/31/13 21:52:10', '08/31/13 21:52:20', '08/31/13 21:52:40', '08/31/13 21:52:50', '08/31/13 21:53:10', '08/31/13 21:53:20', '08/31/13 21:53:40', '08/31/13 21:53:50', '08/31/13 21:54:10', '08/31/13 21:54:20', '08/31/13 21:54:40', '08/31/13 21:54:50', '08/31/13 21:55:00', '08/31/13 21:55:20', '08/31/13 21:55:30', '08/31/13 21:55:50', '08/31/13 21:56:00', '08/31/13 21:56:20', '08/31/13 21:56:30', '08/31/13 21:56:50', '08/31/13 21:57:00', '08/31/13 21:57:20', '08/31/13 21:57:30', '08/31/13 21:57:50', '08/31/13 21:58:00', '08/31/13 21:58:10', '08/31/13 21:58:30', '08/31/13 21:58:40', '08/31/13 21:59:00']"
